Date_: Day: Week,Campaign_,Adset_,Ad_,Spend,Apps,QApps,TI,SA,BST,Cost App,Cost QApp,Cost TI,Cost SA,CAC,%App > QApp,%App > SA,CPC,CPM,%CTR,%Click > App,%App > TI,%App > BST,Impr,Clicks,%Click > App,%App > QApp
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,08_Broad_MasterInterviewCY,08_Video_MasterInterviewCY,6.707869,,,,,,,,,,,,,1.3415738,0.5239294696555495,3.9053346871826915E-4,,,,12803,5,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,09_Broad_JuanCualEsSueno,09_Video_JuanCualEsSueno,6.669593,,,,,,,,,,,,,2.2231976666666666,0.5197220447284345,2.3377230577417596E-4,,,,12833,3,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,10_Broad_BestInCode,10_Video_BestInCode,6.640886,,,,,,,,,,,,,,0.5093875891692874,,,,,13037,,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,11_Broad_OneClaseInEurope,11_Video_OneClaseInEurope,6.688731,,,,,,,,,,,,,3.3443655,0.5265888049126122,1.574555188159345E-4,,,,12702,2,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,12_Broad_MasterMotivaciones,12_Video_MasterMotivaciones,6.660024,,,,,,,,,,,,,1.3320048,0.5397539508874302,4.052192235999676E-4,,,,12339,5,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,13_Broad_MasterF2F,13_Video_MasterF2F,6.631317,,,,,,,,,,,,,1.65782925,0.5465521305530372,3.2967938679634055E-4,,,,12133,4,,
2025-06-02,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,14_Broad_ImaginaPredFuturo,14_Video_ImaginaPredFuturo,6.679162,,,,,,,,,,,,,2.2263873333333333,0.524267032967033,2.3547880690737833E-4,,,,12740,3,,
2025-06-02,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,01_Prospecting_Interests,01_Video_EresAnalyticaOVisual,25.855438,,,,,,,,,,,,,0.527662,2.9718894252873564,0.005632183908045977,,,,8700,49,,
2025-06-02,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,01_Prospecting_Interests,02_Video_QAppDataMejorAmiga,43.692054,,,,,,,,,,,,,0.28556898039215683,2.867685350485692,0.010042005775794172,,,,15236,153,,
2025-06-02,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,02_Prospecting_LLA2,01_Video_EresAnalyticaOVisual,0.47845,,,,,,,,,,,,,,2.8310650887573963,,,,,169,,,
2025-06-02,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,02_Prospecting_LLA2,02_Video_QAppDataMejorAmiga,23.233532,,,,,,,,,,,,,0.33671785507246377,3.5074776570048307,0.010416666666666666,,,,6624,69,,
2025-06-02,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,01_Prospecting_Interests_Interview,01_Video_Interview,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0
2025-06-02,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,09_Prospecting_Interests_ElenaSiEstudiarGrat,11_Video_Elena_SiTrabajarGratis,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0
2025-06-02,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,10_Prospecting_LLA2_AnimEstudiaAhora,12_Video_AnimEstudiaAhora,772.371404,4.0,1.0,1.0,1.0,,193.092851,772.371404,772.371404,772.371404,,0.25,0.25,0.7314123143939394,24.50494634982074,0.033503601002569876,0.003787878787878788,0.25,,31519,1056,0.003787878787878788,0.25
2025-06-02,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,11_Broad_ISA_ElenaF2F,13_Video_ISA_ElenaF2F,465.168228,14.0,3.0,1.0,,,33.226302,155.056076,465.168228,,,0.21428571428571427,,1.6672696344086022,6.925031679866611,0.0041535163460965875,0.05017921146953405,0.07142857142857142,,67172,279,0.05017921146953405,0.21428571428571427
2025-06-02,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,12_Broad_ISA_Nelson,14_Video_ISA_Nelson,109.919103,,,,,,,,,,,,,0.48636771238938054,24.601410698299016,0.050581915846016116,,,,4468,226,,
2025-06-02,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R4_Image_LastCall,159.505661,1.0,,,,,159.505661,,,,,,,0.8096734060913706,23.340014779045948,0.028826455955516535,0.005076142131979695,,,6834,197,0.005076142131979695,
2025-06-02,RMTEU_Spain_Global_Meta_TypeformQualified_Masters,02_Broad_Master_ElenaF2F,03_Video_Master_ElenaF2F,320.130895,,,,,,,,,,,,,1.24081742248062,3.7447027687772696,0.003017932131619273,,,,85489,258,,
2025-06-02,RMTEU_Spain_Global_Meta_TypeformQualified_Masters,03_Broad_Master_ElenaTour,04_Video_Master_ElenaTour,397.285742,,,,,,,,,,,,,1.1035715055555557,4.75586264604482,0.0043095192491859795,,,,83536,360,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,01_Broad_DondTrabIronhackers,01_Image_DondTrabIronhackers,6.803559,,,,,,,,,,,,,3.4017795,0.4803416407794408,1.412030499858797E-4,,,,14164,2,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,02_Image_ComunidadGlobal,02_Image_ComunidadGlobal,6.727007,,,,,,,,,,,,,1.1211678333333335,0.48895239133595003,4.361098996947231E-4,,,,13758,6,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,03_Broad_ImpulsaTuCarrera,03_Image_ImpulsaTuCarrera,6.727007,,,,,,,,,,,,,0.9610010000000001,0.47058461000349777,4.896817068905211E-4,,,,14295,7,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,04_Broad_UnaClaseTodaEuropa,04_Image_UnaClaseTodaEuropa,6.7270069999999995,,,,,,,,,,,,,0.7474452222222222,0.4701241875742539,6.289747711230694E-4,,,,14309,9,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,05_Broad_Testimonial,05_Image_Testimonial,6.516489,,,,,,,,,,,,,0.32582445,0.28493611718408396,8.745080891998251E-4,,,,22870,20,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,06_Broad_QuieroCambFuturProf,06_Video_QuieroCambFuturProf,6.5834719999999995,,,,,,,,,,,,,6.5834719999999995,0.5688647714507906,8.640801866413204E-5,,,,11573,1,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,07_Broad_EstudiaYTrabaja,07_Video_EstudiaYTrabaja,6.688731,,,,,,,,,,,,,1.1147885,0.5647358156028368,5.065856129685917E-4,,,,11844,6,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,08_Broad_MasterInterviewCY,08_Video_MasterInterviewCY,6.640886,,,,,,,,,,,,,1.6602215,0.5496512166859792,3.3107101473266014E-4,,,,12082,4,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,09_Broad_JuanCualEsSueno,09_Video_JuanCualEsSueno,6.5930409999999995,,,,,,,,,,,,,6.5930409999999995,0.5404574965161077,8.197393228953193E-5,,,,12199,1,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,10_Broad_BestInCode,10_Video_BestInCode,6.727007,,,,,,,,,,,,,3.3635035,0.5301447710615494,1.5761683347781543E-4,,,,12689,2,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,11_Broad_OneClaseInEurope,11_Video_OneClaseInEurope,6.602609999999999,,,,,,,,,,,,,6.602609999999999,0.5626904721322652,8.52224305437191E-5,,,,11734,1,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,12_Broad_MasterMotivaciones,12_Video_MasterMotivaciones,6.631317,,,,,,,,,,,,,2.210439,0.5672155504234027,2.5660764690787786E-4,,,,11691,3,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,13_Broad_MasterF2F,13_Video_MasterF2F,6.621748,,,,,,,,,,,,,3.310874,0.5593164963257032,1.6893318692457132E-4,,,,11839,2,,
2025-06-09,RMTEU_Spain_Global_Meta_Awareness_Omnipresent,14_Broad_ImaginaPredFuturo,14_Video_ImaginaPredFuturo,6.688731,,,,,,,,,,,,,1.67218275,0.5474937382336089,3.274126217565687E-4,,,,12217,4,,
2025-06-09,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,01_Prospecting_Interests,01_Video_EresAnalyticaOVisual,0.507157,,,,,,,,,,,,,,4.695898148148148,,,,,108,,,
2025-06-09,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,01_Prospecting_Interests,02_Video_QAppDataMejorAmiga,126.10028199999999,,,,,,,,,,,,,0.2808469532293986,2.9389894653428423,0.010464736866638699,,,,42906,449,,
2025-06-09,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,02_Prospecting_LLA2,01_Video_EresAnalyticaOVisual,0.038276,,,,,,,,,,,,,,7.655199999999999,,,,,5,,,
2025-06-09,RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,02_Prospecting_LLA2,02_Video_QAppDataMejorAmiga,5.406484999999999,,,,,,,,,,,,,0.23506456521739127,3.575717592592592,0.01521164021164021,,,,1512,23,,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,01_Prospecting_Interests_Interview,01_Video_Interview,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,10_Prospecting_LLA2_AnimEstudiaAhora,12_Video_AnimEstudiaAhora,440.81512299999997,2.0,1.0,1.0,1.0,,220.40756149999999,440.81512299999997,440.81512299999997,440.81512299999997,,0.5,0.5,0.7679705975609755,26.59518087481146,0.03463046757164404,0.003484320557491289,0.5,,16575,574,0.003484320557491289,0.5
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,11_Broad_ISA_ElenaF2F,13_Video_ISA_ElenaF2F,367.363479,13.0,8.0,4.0,2.0,,28.258729153846154,45.920434875,91.84086975,183.6817395,,0.6153846153846154,0.15384615384615385,1.5243297883817426,6.361162213641322,0.004173087911897629,0.05394190871369295,0.3076923076923077,,57751,241,0.05394190871369295,0.6153846153846154
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R4_Image_LastCall,118.894825,,,,,,,,,,,,,0.6257622368421053,27.033839245111416,0.04320145520691223,,,,4398,190,,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ES_ISA_Scale,01_Prospecting_Broad_ISA_Scale,02_Video_ISA_ElenaF2F,,3.0,,,,,,,,,,,,,,,,,,,,,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,01_Video_ISA_PauEscuelaTech,97.307161,2.0,1.0,1.0,,,48.6535805,97.307161,97.307161,,,0.5,,1.677709672413793,7.300957457983192,0.004351740696278511,0.034482758620689655,0.5,,13328,58,0.034482758620689655,0.5
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,02_Video_ISA_ElisaEstudiar,18.27679,,,,,,,,,,,,,1.6615263636363635,6.593358585858585,0.003968253968253968,,,,2772,11,,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,03_Video_ISA_NelsonPol,31.051405000000003,,,,,,,,,,,,,2.822855,11.538983649201041,0.004087699739873653,,,,2691,11,,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,04_Video_ISA_CambiarFuturo,13.042546999999999,,,,,,,,,,,,,2.173757833333333,7.809908383233532,0.003592814371257485,,,,1670,6,,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,05_Image_ISA_Brand,207.867387,1.0,,,,,207.867387,,,,,,,0.953520123853211,12.720603818615752,0.013340676825163699,0.0045871559633027525,,,16341,218,0.0045871559633027525,
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Scale,01_Prospecting_Broad_ISA_Scale,01_Video_ISA_EstudiaAhora,105.469518,3.0,2.0,1.0,,,35.156506,52.734759,105.469518,,,0.6666666666666666,,1.64796121875,9.934958364732479,0.006028636021100226,0.046875,0.3333333333333333,,10616,64,0.046875,0.6666666666666666
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_ISA_Scale,01_Prospecting_Broad_ISA_Scale,02_Video_ISA_ElenaF2F,454.096895,3.0,1.0,1.0,,,151.36563166666667,454.096895,454.096895,,,0.3333333333333333,,2.5655191807909605,9.509882617801047,0.003706806282722513,0.01694915254237288,0.3333333333333333,,47750,177,0.01694915254237288,0.3333333333333333
2025-06-09,RMTEU_Spain_Global_Meta_Prospecting_MK_LastCall,01_Prospecting_Broad,01_Video_Elena_Certificaciones,37.529618,,,,,,,,,,,,,1.975243052631579,31.093304059652027,0.015741507870753936,,,,1207,19,,
