"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,Inicio,Fin,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"Coste por Application","All Leads","Coste por All Leads","event registration","Coste por event registration",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Coste por ThruPlay",Objetivo,"Inicio del informe","Fin del informe"
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA (Qapps) 2-5%","Ad1 - Copy 3","2024-08-12 - 2024-08-18",2022-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,42,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests,Image_Stories_Static_BG_EN_BreakIntoTech,"2024-08-12 - 2024-08-18",2024-05-19,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
"RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_TAP - NO",Prospecting_LLA_Qapps_2,AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-06-26,2024-07-10,"Con el presupuesto del conjunto de anuncios",,23,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_UISkills,"2024-08-12 - 2024-08-18",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,RTG,BG_AllCourses_EN_RTG_AllPlacements_StaticBanner_TransformYourCareer,"2024-08-12 - 2024-08-18",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_v1h1_2409,"2024-08-12 - 2024-08-18",2024-09-16,2024-10-15,1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,07_Prospecting_LLA5_GAds_BG,02_Video_v4_1,"2024-08-12 - 2024-08-18",2025-02-06,"En curso","Con el presupuesto del conjunto de anuncios",,73,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,"All Interests - LLA - Video",BG_AllCourses_EN_LookalikeAudience_AllPlacements_Video_3,"2024-08-12 - 2024-08-18",2023-05-03,"En curso",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Pau",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Pau,"2024-08-12 - 2024-08-18",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_UISkills,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,Ad3,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - LLA","BG - Copy 3","2024-08-12 - 2024-08-18",2023-04-09,"En curso",430,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA 1-5% - 1.1M",Ad1,"2024-08-12 - 2024-08-18",2022-05-01,"En curso","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,RTG,BG_AllCourses_EN_RTG_AllPlacements_Video_3,"2024-08-12 - 2024-08-18",2023-05-03,"En curso",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,06_Image_DE,"2024-08-12 - 2024-08-18",2025-03-11,"En curso","Con el presupuesto del conjunto de anuncios",,171,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_Python,Video_AllPlacements_Static_Ellie,"2024-08-12 - 2024-08-18",2024-06-05,2024-07-31,3500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_Sep24,Video_AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-09-13,"En curso",101,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Job Titles (Executives)",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_UISkills - Copy","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,AI,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-08-12 - 2024-08-18",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,08_Broad_TopRatedEU,08_Image_TopRatedEU,"2024-08-12 - 2024-08-18",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudStorage,Video_AllPlacements_Static_Marta_July24,"2024-08-12 - 2024-08-18",2024-07-26,"En curso",104,Diario,"Con el presupuesto de la campaña",,151.35,"All Leads",2,75.675,,,2,75.675,,,4469,6161,73,1.18487259,2.07328767,24.56581724,0.48509615,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,ML,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Pau",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Pau,"2024-08-12 - 2024-08-18",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,Leaderships,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-08-12 - 2024-08-18",2024-03-18,2024-04-11,1278,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_LLA2_QApps_de,06_Image_DE,"2024-08-12 - 2024-08-18",2025-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Pau_2408,"2024-08-12 - 2024-08-18",2024-08-28,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_BG,01_Prospecting_Broad,05_Video_ElsaIfYouUnemploted,"2024-08-12 - 2024-08-18",2025-06-19,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy","2024-08-12 - 2024-08-18",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_BG,01_Prospecting_Broad,03_Video_SheaHowToGetFree,"2024-08-12 - 2024-08-18",2025-06-12,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_Python,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set","AISchool_Python - Copy","2024-08-12 - 2024-08-18",2024-04-30,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA (Qapps) 2-5%",Ad1,"2024-08-12 - 2024-08-18",2022-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,42,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,Ad2,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_EmbeddedForms_ABO,01_Prospecting_Broad_EN,01_Video_v4_1,"2024-08-12 - 2024-08-18",2025-03-28,2025-04-30,164,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1% - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_LevelUpYourCareer,"2024-08-12 - 2024-08-18",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - LLA","BG - Copy 3","2024-08-12 - 2024-08-18",2023-04-05,"En curso",330,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Python,"2024-08-12 - 2024-08-18",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-08-12 - 2024-08-18",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ML,Video_AllPlacements_Static_Ellie,"2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_UISkills - Copy","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Visuals,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,"New Sales Ad","2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy 2","2024-08-12 - 2024-08-18",2023-04-05,"En curso",330,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy 2","2024-08-12 - 2024-08-18",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2024-08-12 - 2024-08-18",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - Web Application","BG - Copy","2024-08-12 - 2024-08-18",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_AIProducts - Copy","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,Image_AllPlacements_Static_15off,"2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,Productivity,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,12_Broad_Marie2_2408,12_Video_Marie2_2408,"2024-08-12 - 2024-08-18",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,05_Prospecting_Broad,01_Video_Broad_Dorian,"2024-08-12 - 2024-08-18",2025-01-23,"En curso","Con el presupuesto del conjunto de anuncios",,104,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,07_Retargeting_Visitors_30d,R3_Image_LastCall2504,"2024-08-12 - 2024-08-18",2025-02-05,2025-04-30,"Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-08-12 - 2024-08-18",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_BG_Sheila,"2024-08-12 - 2024-08-18",2024-05-19,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0.43,"All Leads",,,,,,,,,8,10,,,,43,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Python - Copy","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - All Leads - Copy","BG - Copy 2","2024-08-12 - 2024-08-18",2023-03-30,"En curso",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,"DevOps + Cloud","New Sales Ad - Copy 2","2024-08-12 - 2024-08-18",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AI,Ad1,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-05-03,2024-05-30,1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Image_AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-09-13,"En curso",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AI,Ad4,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-05-03,2024-05-21,1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,"New Sales Ad","2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_LLA_BST_2_QApps_2_Marie_2408,Video_AllPlacements_Static_Marie,"2024-08-12 - 2024-08-18",2024-09-11,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_TAP,Prospecting_LLA_Qapps_2,AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-06-26,2024-07-31,"Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_ThisIsMyStory,06_Prospecting_Broad_Berlin,03_Video_Barry2,"2024-08-12 - 2024-08-18",2025-04-09,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_UISkills - Copy","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_BG,01_Prospecting_Broad,02_Video_DorianUnemplotedGer,"2024-08-12 - 2024-08-18",2025-06-12,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_Tech,06_Prospecting_Broad,04_Video_Elsa_2505,"2024-08-12 - 2024-08-18",2025-06-10,"En curso",160,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_2409,"2024-08-12 - 2024-08-18",2024-09-16,2024-10-15,1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA 5-10% - 1.2M","Ad1 - Copy 2","2024-08-12 - 2024-08-18",2022-06-20,"En curso","Con el presupuesto del conjunto de anuncios",,64,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,Ad1,"New Sales Ad - Copy 2","2024-08-12 - 2024-08-18",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,Ad3,"New Sales Ad - Copy 2","2024-08-12 - 2024-08-18",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,AWS,"New Sales Ad","2024-08-12 - 2024-08-18",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,"All Interests - LLA - Image",BG_AllCourses_EN_LookalikeAudience_AllPlacements_StaticBanner_LaunchYourTechCareer,"2024-08-12 - 2024-08-18",2023-05-03,"En curso",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - Financing + SYLLABUS","BG - Copy 3","2024-08-12 - 2024-08-18",2023-03-30,"En curso",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - All Leads",OrganicContent_IHGER,"2024-08-12 - 2024-08-18",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad - Copy 2","2024-08-12 - 2024-08-18",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - All Leads","BG - Copy 2","2024-08-12 - 2024-08-18",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_FBAudience_Interests_Video4,Video_AllPlacements_Static_v4_1,"2024-08-12 - 2024-08-18",2024-10-08,2024-12-20,"Con el presupuesto del conjunto de anuncios",,165,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
