Date_: Day: Week,Campaign_,Adset_,Ad_,Spend,Apps,QApps,TI,SA,BST,Cost App,Cost QApp,Cost TI,Cost SA,CAC,%App > QApp,%App > SA,CPC,CPM,%CTR,%Click > App,%App > TI,%App > BST,Impr,Clicks,%Click > App,%App > QApp
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,05_Prospecting_LLA_BG_Dorian,03_Video_BG_DEC_1_1,1142.662997,5.0,2.0,,,,228.53259939999998,571.3314985,,,,0.4,,3.77116500660066,10.660959834673733,0.00282696721464425,0.0165016501650165,,,107182,303,0.0165016501650165,0.4
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,514.056249,19.0,5.0,1.0,,,27.055592052631578,102.8112498,514.056249,,,0.2631578947368421,,3.115492418181818,22.75894315314119,0.007305086996945145,0.11515151515151516,0.05263157894736842,,22587,165,0.11515151515151516,0.2631578947368421
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS,1603.352933,32.0,8.0,3.0,2.0,,50.10477915625,200.419116625,534.4509776666666,801.6764665,,0.25,0.0625,4.542076297450425,14.802412668371538,0.003258952888281618,0.0906515580736544,0.09375,,108317,353,0.0906515580736544,0.25
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,10_Prospecting_LLA_BST_BCAS,08_Video_BCAS,1592.013668,37.0,10.0,3.0,2.0,,43.02739643243243,159.20136680000002,530.6712226666667,796.006834,,0.2702702702702703,0.05405405405405406,4.655010725146199,17.612524122976843,0.003783562522817537,0.10818713450292397,0.08108108108108109,,90391,342,0.10818713450292397,0.2702702702702703
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,11_Retargeting_Engaged_BCAS,10_Video_BCAS_Engaged,149.343383,2.0,,,,,74.6716915,,,,,,,5.531236407407407,23.604138296190925,0.004267425320056899,0.07407407407407407,,,6327,27,0.07407407407407407,
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Broad_1BG,05_Video,150.223731,,,,,,,,,,,,,2.50372885,4.993807958247457,0.001994548234824812,,,,30082,60,,
2025-01-27,RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,02_Prospecting_Broad_1BCAS,06_Video,154.92211,,,,,,,,,,,,,5.164070333333333,16.496870407837292,0.0031945479714620383,,,,9391,30,,
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,01_Prospecting_LLA_Lua,01_Video_Lua,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,855.353772,8.0,3.0,2.0,1.0,,106.9192215,285.117924,427.676886,855.353772,,0.375,0.125,4.213565379310345,10.682574896965157,0.002535281628574997,0.03940886699507389,0.25,,80070,203,0.03940886699507389,0.375
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,05_Prospecting_LLA_BG_Dorian,03_Video_BG_DEC_1_1,870.424947,9.0,,,,,96.713883,,,,,,,4.125236715639811,12.814311854076495,0.003106321585254542,0.04265402843601896,,,67926,211,0.04265402843601896,
