"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"All Leads",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Reproducciones de vídeo",ThruPlays,"Coste por ThruPlay","ThruPlay / Video Plays Conversion Rate","Reproducciones de vídeo de 3 segundos","Coste por reproducción de video de 3 segundos","Reproducciones de vídeo hasta el 50 %","Visitas a la página de destino","Porcentaje de visitas a la página de destino por clics en el enlace","Coste por visita a la página de destino","Landing page views / Link clicks Conversion Rate","Inicio del informe","Fin del informe"
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_FBAudience_Interests_DigitalMarketing,Video_AllPlacements_Static,"2025-06-16 - 2025-06-22",185,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"Prospecting - All Leads","Miquel_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy","2025-06-16 - 2025-06-22",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_OnDemand_Q1,02_Prospecting_Broad_WD,02_Video_Elena,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,31,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,Ad1,"New Sales Ad","2025-06-16 - 2025-06-22",1560,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_Summer,"LAA 1% BST",SummerCampaign_Silla,"2025-06-16 - 2025-06-22",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,DataScience_EN_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_UISkills,"2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_CBO_BackToSchool_2024,Prospecting_FBAudience_Interests,Image_AllPlacements_Static_ClaraAbogada,"2025-06-16 - 2025-06-22",105,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_LastCall,01_Prospecting_LLA2_BSTCRM,01_Video_CohortMay_Elena,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,57,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_MK_EN_ValueProp_01,02_Prospecting_Broad_1Training,05_Video,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,295.73,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_WD_EN_ABO_ValueProp_02,03_Prospecting_Broad_3Soporte,03_Video,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,13,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,01_Image_DA_1Formacion,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Data - Copy","2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,02_Prospecting_Broad_Tour,04_Video_Tour_NoQ,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign","RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Python,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,353,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ES_Becas,LAA,Becas_Elisa_AllCourses_ES_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Story_Static_Barco,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Influencer_ES,DA/WD/CY/UX,SergioPol,"2025-06-16 - 2025-06-22",80,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_ABO,Prospecting_Broad,Video_AllPlacements_Static_2409,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion,"All - Web Application",Generic_DA,"2025-06-16 - 2025-06-22",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad","2025-06-16 - 2025-06-22",2559,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,"Web Design","New Sales Ad - Copy 2","2025-06-16 - 2025-06-22",1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DataMining,DataScience_EN_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Feed_Static_Barco,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,AWS,"New Sales Ad","2025-06-16 - 2025-06-22",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,01_Prospecting_Interests,01_Video_EresAnalyticaOVisual,"2025-06-16 - 2025-06-22",20,Diario,"Con el presupuesto de la campaña",,0.47,TypeformSubmit,,,,,97,128,,,,3.671875,119,9,0.05222222,0.07563025,32,0.0146875,25,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Carrousel,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,19_Broad_ExperienciaInter,19_Image_ExperienciaInter,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,2,Diario,2.73,Alcance,6676,0.4089275,,,6676,6676,5,0.07489515,0.546,0.4089275,,,,,,,,,0,,0,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,06_Prospecting_Interests_Interview,08_Video_Interview_BT,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,60,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Python - Copy 2","2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Data,"2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Visuals - Copy","2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad - Copy 2","2025-06-16 - 2025-06-22",2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DataScience,DataScience_EN_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",1807,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,Productivity,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,06_Broad_QuieroCambFuturProf,06_Video_QuieroCambFuturProf,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,1,Diario,3.76,Alcance,6214,0.60508529,,,6214,6214,1,0.01609269,3.76,0.60508529,5720,36,0.10444444,0.00629371,589,0.0063837,28,,0,,0,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AI,Ad1,"New Sales Ad","2025-06-16 - 2025-06-22",2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Small Business Owners",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,04_Prospecting_Broad_MiSuenoMiHistoria,08_Video_MiSuenoEraTrViajand,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,54,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,03_Broad_ImpulsaTuCarrera,03_Image_ImpulsaTuCarrera,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,2,Diario,6.87,Alcance,12922,0.53165145,,,12922,13310,7,0.05259204,0.98142857,0.51615327,,,,,,,,1,14.28571429,6.87,0.14285714,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_UISkills,"2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,Ad4,"New Sales Ad - Copy 2","2025-06-16 - 2025-06-22",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_EmbeddedForms_ML_LastCall,02_Retargeting_InterestsML,02_Video_ImaginaPredFuturo,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_WD_ES,"Web Development_Stories",Webdevelopmentstories2,"2025-06-16 - 2025-06-22",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad - Copy 2","2025-06-16 - 2025-06-22",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Image_AllPlacements_Static,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R4_Image_LastCall,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,26,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Carrousel,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_CY_LastCall,01_Broad_YoMeDedicoCY,01_Video_UltLlamadaCY,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AI,Ad3,"New Sales Ad","2025-06-16 - 2025-06-22",520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,"CodingPrograms (DV)","New Sales Ad","2025-06-16 - 2025-06-22",3591,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_FBAudience_Interests_DigitalMarketing,Image_AllPlacements_Static_2410,"2025-06-16 - 2025-06-22",185,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,04_Image_DA_4ISA,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion,RTG,Testimonial_DA,"2025-06-16 - 2025-06-22",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_FBAudience_Interests_DigitalMarketing,Image_AllPlacements_Static,"2025-06-16 - 2025-06-22",185,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Static,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Marta_July2024,"2025-06-16 - 2025-06-22",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad","2025-06-16 - 2025-06-22",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_UISkills,"2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Leads_APAC_Prospecting,01_Prospecting_Broad_APAC,02_Video_APAC_MeHeClonado,"2025-06-16 - 2025-06-22",70,Diario,"Con el presupuesto de la campaña",,8.06,"All Leads",1,8.06,,1,575,750,6,0.8,1.34333333,10.74666667,660,42,0.19190476,0.06363636,209,0.03856459,32,5,83.33333333,1.612,0.83333333,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_MK_LastCall,01_Prospecting_Broad,02_Video_Elena_FormEmpresa,"2025-06-16 - 2025-06-22",60,Diario,"Con el presupuesto de la campaña",,95.13,Application,1,95.13,1,6,4764,6222,87,1.39826422,1.09344828,15.28929605,5240,139,0.68438849,0.02652672,695,0.1368777,173,49,56.32183908,1.94142857,0.56321839,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,ProgrammingLanguages,"New Sales Ad","2025-06-16 - 2025-06-22",1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_MK_LastCall,01_Prospecting_Broad,01_Video_Elena_Certificaciones,"2025-06-16 - 2025-06-22",60,Diario,"Con el presupuesto de la campaña",,132.58,Application,,,,2,6457,7985,116,1.45272386,1.14293103,16.60363181,6634,267,0.49655431,0.04024721,980,0.13528571,344,51,43.96551724,2.59960784,0.43965517,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Testimonial_WD,"2025-06-16 - 2025-06-22",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_LastCall,Video_AllPlacements_Static,"2025-06-16 - 2025-06-22",16,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DataAnalysis,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2025-06-16 - 2025-06-22",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Feed_Static_CurroSept,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,"Prospecting_FBAudience_Interests_Computer science",Image_AllPlacements_Static,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,DataScience_EN_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Python - Copy 2","2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DataMining,DataScience_EN_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",1807,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Story_Static_Snorkel,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,02_Image_ComunidadGlobal,02_Image_ComunidadGlobal,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,2,Diario,7.02,Alcance,12387,0.56672318,,,12387,12962,10,0.07714859,0.702,0.54158309,,,,,,,,2,20,3.51,0.2,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"LLA - All Leads","UGC_Pablo_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy","2025-06-16 - 2025-06-22",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DA,"LAA - Feed","New Sales Ad","2025-06-16 - 2025-06-22",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,15_Broad_CareerServices,15_Image_CareerServices,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,2,Diario,2.74,Alcance,6111,0.44837179,,,6111,6631,8,0.12064545,0.3425,0.41321068,,,,,,,,,0,,0,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Visuals,"2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Feed_Static_Croqueta,"2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_CY_ES,"LAA - Stories","New Sales Ad - Copy","2025-06-16 - 2025-06-22",10,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_DV,Ad4,"New Sales Ad","2025-06-16 - 2025-06-22",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-06-16 - 2025-06-22","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,DataScience_EN_Prospecting_AllPlacements_Video,"2025-06-16 - 2025-06-22",364,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Visuals - Copy 2","2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"RTG - All Leads",Miquel_AllCourses_ES_LookalikeAudience_AllPlacements_Video,"2025-06-16 - 2025-06-22",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_LLA_BST_QApps_2_Sep24,Video_AllPlacements_Static,"2025-06-16 - 2025-06-22",17,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Prospecting_ISA_Scale,01_Prospecting_Broad_ISA_Scale,02_Video_ISA_ElenaF2F,"2025-06-16 - 2025-06-22",289,Diario,"Con el presupuesto de la campaña",,962.59,Application,14,68.75642857,14,18,81230,108202,375,0.346574,2.56690667,8.89623112,92575,2230,0.43165471,0.02408858,12779,0.07532593,2573,292,77.86666667,3.2965411,0.77866667,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Generic_WD,"2025-06-16 - 2025-06-22",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad","2025-06-16 - 2025-06-22",3120,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Python - Copy 2","2025-06-16 - 2025-06-22",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
RMTEU_Spain_Global_Meta_Conversion_ES_Becas,LAA,"Becas_AllCourses_ES_Prospecting_AllPlacements_Video - Copy","2025-06-16 - 2025-06-22",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-06-16,2025-06-22
