"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"All Leads",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Reproducciones de vídeo",ThruPlays,"Coste por ThruPlay","ThruPlay / Video Plays Conversion Rate","Reproducciones de vídeo de 3 segundos","Coste por reproducción de video de 3 segundos","Reproducciones de vídeo hasta el 50 %","Visitas a la página de destino","Porcentaje de visitas a la página de destino por clics en el enlace","Coste por visita a la página de destino","Landing page views / Link clicks Conversion Rate","Inicio del informe","Fin del informe"
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_OnDemand_Q1,02_Prospecting_Broad_WD,02_Video_Elena,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,31,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,Ad1,"New Sales Ad","2025-03-26 - 2025-03-30",1560,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_Summer,"LAA 1% BST",SummerCampaign_Silla,"2025-03-26 - 2025-03-30",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,DataScience_EN_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_UISkills,"2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_CBO_BackToSchool_2024,Prospecting_FBAudience_Interests,Image_AllPlacements_Static_ClaraAbogada,"2025-03-26 - 2025-03-30",105,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_LastCall,01_Prospecting_LLA2_BSTCRM,01_Video_CohortMay_Elena,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,57,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_MK_EN_ValueProp_01,02_Prospecting_Broad_1Training,05_Video,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,295.73,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_WD_EN_ABO_ValueProp_02,03_Prospecting_Broad_3Soporte,03_Video,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,13,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,01_Image_DA_1Formacion,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Data - Copy","2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,02_Prospecting_Broad_Tour,04_Video_Tour_NoQ,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign","RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Python,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,353,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ES_Becas,LAA,Becas_Elisa_AllCourses_ES_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Story_Static_Barco,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Influencer_ES,DA/WD/CY/UX,SergioPol,"2025-03-26 - 2025-03-30",80,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_ABO,Prospecting_Broad,Video_AllPlacements_Static_2409,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion,"All - Web Application",Generic_DA,"2025-03-26 - 2025-03-30",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad","2025-03-26 - 2025-03-30",2559,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,"Web Design","New Sales Ad - Copy 2","2025-03-26 - 2025-03-30",1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DataMining,DataScience_EN_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Feed_Static_Barco,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,AWS,"New Sales Ad","2025-03-26 - 2025-03-30",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,01_Prospecting_Interests,01_Video_EresAnalyticaOVisual,"2025-03-26 - 2025-03-30",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Carrousel,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,19_Broad_ExperienciaInter,19_Image_ExperienciaInter,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,06_Prospecting_Interests_Interview,08_Video_Interview_BT,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,60,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Python - Copy 2","2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Data,"2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Visuals - Copy","2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad - Copy 2","2025-03-26 - 2025-03-30",2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DataScience,DataScience_EN_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",1807,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,Productivity,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,06_Broad_QuieroCambFuturProf,06_Video_QuieroCambFuturProf,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AI,Ad1,"New Sales Ad","2025-03-26 - 2025-03-30",2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Small Business Owners",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,04_Prospecting_Broad_MiSuenoMiHistoria,08_Video_MiSuenoEraTrViajand,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,54,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,03_Broad_ImpulsaTuCarrera,03_Image_ImpulsaTuCarrera,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_UISkills,"2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,Ad4,"New Sales Ad - Copy 2","2025-03-26 - 2025-03-30",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_EmbeddedForms_ML_LastCall,02_Retargeting_InterestsML,02_Video_ImaginaPredFuturo,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_WD_ES,"Web Development_Stories",Webdevelopmentstories2,"2025-03-26 - 2025-03-30",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad - Copy 2","2025-03-26 - 2025-03-30",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Image_AllPlacements_Static,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R4_Image_LastCall,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,26,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Carrousel,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_CY_LastCall,01_Broad_YoMeDedicoCY,01_Video_UltLlamadaCY,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AI,Ad3,"New Sales Ad","2025-03-26 - 2025-03-30",520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,"CodingPrograms (DV)","New Sales Ad","2025-03-26 - 2025-03-30",3591,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_FBAudience_Interests_DigitalMarketing,Image_AllPlacements_Static_2410,"2025-03-26 - 2025-03-30",185,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,04_Image_DA_4ISA,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion,RTG,Testimonial_DA,"2025-03-26 - 2025-03-30",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_FBAudience_Interests_DigitalMarketing,Image_AllPlacements_Static,"2025-03-26 - 2025-03-30",185,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Static,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Marta_July2024,"2025-03-26 - 2025-03-30",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad","2025-03-26 - 2025-03-30",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_UISkills,"2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Leads_APAC_Prospecting,01_Prospecting_Broad_APAC,02_Video_APAC_MeHeClonado,"2025-03-26 - 2025-03-30",70,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_MK_LastCall,01_Prospecting_Broad,02_Video_Elena_FormEmpresa,"2025-03-26 - 2025-03-30",60,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,ProgrammingLanguages,"New Sales Ad","2025-03-26 - 2025-03-30",1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_MK_LastCall,01_Prospecting_Broad,01_Video_Elena_Certificaciones,"2025-03-26 - 2025-03-30",60,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Testimonial_WD,"2025-03-26 - 2025-03-30",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_LastCall,Video_AllPlacements_Static,"2025-03-26 - 2025-03-30",16,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DataAnalysis,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2025-03-26 - 2025-03-30",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Feed_Static_CurroSept,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,"Prospecting_FBAudience_Interests_Computer science",Image_AllPlacements_Static,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,DataScience_EN_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Python - Copy 2","2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DataMining,DataScience_EN_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",1807,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Story_Static_Snorkel,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,02_Image_ComunidadGlobal,02_Image_ComunidadGlobal,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"LLA - All Leads","UGC_Pablo_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy","2025-03-26 - 2025-03-30",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DA,"LAA - Feed","New Sales Ad","2025-03-26 - 2025-03-30",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,15_Broad_CareerServices,15_Image_CareerServices,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Visuals,"2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Feed_Static_Croqueta,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_CY_ES,"LAA - Stories","New Sales Ad - Copy","2025-03-26 - 2025-03-30",10,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_DV,Ad4,"New Sales Ad","2025-03-26 - 2025-03-30",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,DataScience_EN_Prospecting_AllPlacements_Video,"2025-03-26 - 2025-03-30",364,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Visuals - Copy 2","2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"RTG - All Leads",Miquel_AllCourses_ES_LookalikeAudience_AllPlacements_Video,"2025-03-26 - 2025-03-30",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_LLA_BST_QApps_2_Sep24,Video_AllPlacements_Static,"2025-03-26 - 2025-03-30",17,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ISA_Scale,01_Prospecting_Broad_ISA_Scale,02_Video_ISA_ElenaF2F,"2025-03-26 - 2025-03-30",289,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Generic_WD,"2025-03-26 - 2025-03-30",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad","2025-03-26 - 2025-03-30",3120,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Python - Copy 2","2025-03-26 - 2025-03-30",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ES_Becas,LAA,"Becas_AllCourses_ES_Prospecting_AllPlacements_Video - Copy","2025-03-26 - 2025-03-30",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Static,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_AISchool,AI,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion_ML,Analytics,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2025-03-26 - 2025-03-30",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,17_Broad_MejorValoradaEU,17_Image_MejorValoradaEU,"2025-03-26 - 2025-03-30","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,01_Video_ISA_PauEscuelaTech,"2025-03-26 - 2025-03-30",150,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Generic_UX,"2025-03-26 - 2025-03-30",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-03-26,2025-03-30
